,age,gender,marital,date_granted,label,installment,amount_approved,total_delayed_payment,total_early_payment,num_negstatus_2years,num_negstatus_before_2years,negstatus_guarantor_last_12month,negstatus_guarantor_before_12month,past_due_6_month,past_due_6_18_month,past_due_18_more_month,undue_12_month,undue_12_more_month,default_12_month,default_12_more_month,age_last_negative_status,num_loans,max_installment_amount,oldest_loan_age,complete_last_payment_age,num_prev_0_1_year_loans,num_prev_1_3_year_loans,guarantor_role,completed_loan_ratio,outstanding_debt_ratio,current_installments,out,worst_negative_status_last_2years_0,worst_negative_status_last_2years_1,worst_negative_status_last_2years_2,worst_negative_status_last_2years_3
4681,39,0,0,20210817,0,33,1066.9,77,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12.3,2076,903,2,1,0,0.1678953981322999,0.8715673552615516,12.3,0,1,0,0,0
4682,45,1,0,20210616,0,12,622.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,50.3,273,0,2,0,1,0,0.3571428571428571,0,0,1,0,0,0
4683,41,0,1,20210820,0,26,295.2,0,182,0,0,4,7,0,0,0,0,0,0,0,0,4,40.2,1366,636,2,1,1,0.3374299001139345,0.6395789173755411,40.2,0,1,0,0,0
4684,42,1,0,20210511,0,36,392.6,0,198,0,0,1,14,0,0,0,0,0,0,0,0,4,35.6,942,195,1,4,1,0.1951171634207608,0.4754098360655737,35.6,0,1,0,0,0
4685,64,1,0,20211008,0,11,170.8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,1787,689,1,2,0,0.3655399651981422,0.4594594594594595,50,0,1,0,0,0
4686,44,1,0,20210417,0,10,476,0,0,0,9,0,0,0,0,9,0,0,0,0,743,4,187.7,2996,0,2,2,1,0,0.3988950733727392,13.4,0,1,0,0,0
4687,37,1,1,20211011,0,24,853.9,83,0,0,3,0,0,0,0,3,0,0,0,0,2084,2,42.8,2293,187,1,0,0,1,0,0,0,1,0,0,0
4688,49,0,1,20211203,0,14,583.8,0,0,0,6,4,0,0,0,4,0,2,0,0,1495,4,61.1,6177,0,1,3,1,0,0.409090909,0,0,1,0,0,0
4689,42,1,1,20210816,0,12,549.5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,36.4,1412,682,1,0,1,1,0,0,0,1,0,0,0
4690,42,1,0,20210618,0,19,296.3,31,0,0,2,0,0,0,0,2,0,0,0,0,1208,2,75.2,2493,987,1,1,0,1,0,0,0,1,0,0,0
4691,34,1,0,20210816,0,20,800.2,93,0,3,2,0,0,0,1,4,0,0,0,0,537,1,19,1231,42,1,0,0,1,0,0,0,0,1,0,0
4692,36,1,0,20210416,0,12,546.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.8,640,0,1,1,1,0,0.4054054054054054,0,0,1,0,0,0
4693,35,1,1,20210631,0,36,754.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,26.9,1931,1169,1,1,1,0.1937166954114673,0.7313833551405423,61.4,0,1,0,0,0
4694,53,1,1,20210402,0,12,303.8,12,131,0,0,0,0,0,0,0,0,0,0,0,0,3,15.9,776,33,1,3,1,0.91831387,0,0,0,1,0,0,0
4695,36,1,1,20211109,0,18,500.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.6,471,0,1,1,0,0,0.7377049180327869,27.6,0,1,0,0,0
4696,46,1,1,20211124,0,18,669.8,101,0,0,0,0,0,0,0,0,0,0,0,0,0,6,82.2,2806,221,2,0,1,0.857762565,0.8055555555555556,36.6,0,1,0,0,0
4697,37,0,0,20210722,0,24,1087.1,66,111,0,0,0,17,0,0,0,0,0,0,0,0,5,83,1677,419,1,2,0,1,0,0,0,1,0,0,0
4698,46,1,1,20210809,0,24,1066.9,17,0,0,0,1,20,0,0,0,0,0,0,0,0,3,33.2,2601,502,1,1,1,1,0,0,0,1,0,0,0
4699,43,0,0,20210628,0,29,377.5,12,0,0,0,3,0,0,0,0,0,0,0,0,0,5,52.9,2079,971,3,2,1,0.1726263578531984,0.4993774727470743,97,0,1,0,0,0
4700,45,1,1,20210407,0,20,202.5,0,135,0,0,0,0,0,0,0,0,0,0,0,0,2,16.6,1334,374,1,1,0,0.5448607433163251,0.653061224,10.2,0,1,0,0,0
4701,43,1,1,20210808,0,24,355.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,151.6,1743,189,1,1,1,1,0,0,0,1,0,0,0
4703,35,1,0,20211214,0,17,992.3,613,39,1,1,0,0,0,1,0,0,1,0,0,454,7,200.5,2653,138,2,3,1,0.7535560151613396,0.6666666666666665,0,0,0,1,0,0
4705,59,1,1,20211217,0,11,165.4,0,31,0,0,0,5,0,0,0,0,0,0,0,0,4,532.8,3379,579,1,0,1,1,0,0,0,1,0,0,0
4706,39,1,1,20210608,0,36,566.2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1344,223,1,0,1,1,0,0,0,1,0,0,0
4707,39,1,1,20210502,0,24,392.6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26.8,2049,945,1,1,0,0.2435349093869505,0.9508196721311476,26.8,0,1,0,0,0
4709,35,1,0,20210923,0,22,699.9,60,0,2,23,0,0,0,2,22,0,0,0,0,218,1,27.3,1751,169,1,0,1,1,0,0,0,0,1,0,0
4710,45,1,0,20211224,0,48,826.9,253,0,3,37,3,2,0,0,1,0,29,0,8,457,16,32.1,3191,1,2,6,1,0.4920149661863692,0.5401564386810283,40.6,0,0,0,0,1
4711,47,0,0,20210412,0,14,288.6,1136,28,1,11,0,0,0,0,11,0,0,0,0,713,7,49.2,2734,89,2,1,1,0.459065448,0.5501501334082607,49.2,0,0,1,0,0
4712,38,0,1,20211119,0,18,669.8,128,0,0,0,0,0,0,0,0,0,0,0,0,0,6,71.7,2186,216,1,2,1,0.6476874481282032,0.5548543691637376,47.6,0,1,0,0,0
4713,37,0,0,20210620,0,17,566.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2,1526,0,1,0,0,0,0.15,0,0,1,0,0,0
4714,37,1,1,20210531,0,15,235.6,302,0,1,19,0,3,0,0,20,0,0,0,0,611,5,35.3,2363,16,2,2,0,0.9942676920206464,0.5,0,0,0,1,0,0
4715,36,0,1,20211212,0,26,909.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24.5,1152,0,1,0,0,0,0.2040816326530612,0,0,1,0,0,0
4716,39,0,0,20211208,0,12,239.8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,57,1349,0,1,2,1,0,0.6690147213961569,101.4,0,1,0,0,0
4717,50,0,0,20210408,0,30,506.3,0,0,3,0,0,0,2,1,0,0,0,0,0,119,3,56.8,1178,0,1,1,1,0,0.356254627,0,0,0,1,0,0
4718,41,0,1,20210413,0,24,668.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10.8,4514,0,2,0,1,0,0,0,0,1,0,0,0
4719,70,1,1,20211106,0,36,837.2,15,25,2,3,0,67,0,0,5,0,0,0,0,650,3,28.9,2047,340,1,0,1,1,0,0,0,0,1,0,0
4720,69,1,0,20211127,0,27,1004.7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,42.6,1453,335,2,0,1,0.5797206015666705,0.9722222222222224,30.9,0,1,0,0,0
4721,38,1,1,20211209,0,24,661.5,347,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17.9,2730,1287,2,1,1,0.5367742311188781,0.6666666666666666,17.9,0,1,0,0,0
4722,51,1,0,20210609,0,24,754.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26.6,3320,0,2,0,1,0,0.461088986,60.7,0,1,0,0,0
4723,34,0,0,20210229,0,35,1247.8,0,72,4,0,12,7,1,3,0,0,0,0,0,181,4,46.1,1429,406,1,3,1,0.1833716852354787,0.4074823425813846,47.8,0,0,1,0,0
4724,50,1,1,20211118,0,24,217.7,2,0,3,0,0,0,0,2,1,0,0,0,0,508,1,77.1,1957,484,1,0,0,1,0,0,0,0,1,0,0
4725,39,0,0,20211221,0,10,132.3,232,0,0,20,0,0,0,0,12,0,3,0,5,1268,5,38.5,2210,1228,2,1,1,0.019318198,0.4981997075691692,52.5,0,1,0,0,0
4726,59,0,1,20210627,0,24,377.5,536,0,5,9,5,3,0,3,10,0,0,0,0,201,13,44.5,2378,184,3,5,1,0.5293680788578657,0.5604942604547467,67.9,0,0,1,0,0
4727,39,1,0,20211107,0,22,462.1,226,0,7,2,0,0,0,7,2,0,0,0,0,266,11,34.6,3306,6,2,2,1,0.6665372075564269,0.6140085526929445,26.2,0,0,1,0,0
4728,45,0,0,20210724,0,24,735.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,46.6,1109,0,2,0,0,0,0.7789688722005327,85.6,0,1,0,0,0
4729,40,1,0,20211105,0,36,502.3,190,140,2,1,0,1,2,0,1,0,0,0,0,35,9,46.4,2010,616,2,2,1,0.3253072276526996,0.4482901286439938,34.4,0,0,1,0,0
4730,60,1,0,20211128,0,24,251.2,0,0,0,0,1,23,0,0,0,0,0,0,0,0,1,27.3,190,0,2,0,1,0,0.8333333333333333,27.3,0,1,0,0,0
4731,38,0,1,20211224,0,11,205.1,0,0,10,0,0,0,5,3,0,1,1,0,0,13,2,18.4,2280,1184,1,0,0,0.8108590709641303,0.1875,1.1,0,0,0,1,0
4732,43,0,1,20210804,0,24,355.6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,5,109.8,2192,1051,4,1,1,0.4823394785752378,0.6756786420224797,108.8,0,1,0,0,0
4733,41,1,1,20210325,0,24,419.7,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.8,2123,967,1,0,0,1,0,0,0,1,0,0,0
4734,46,1,1,20211121,0,36,334.9,0,0,15,8,1,2,5,9,8,0,0,0,0,78,5,18,1869,773,1,3,1,0.2477128301591705,0.2702702702702703,0,0,0,1,0,0
4735,61,1,0,20210609,0,12,207.6,259,0,0,1,0,0,0,0,1,0,0,0,0,1106,2,36.5,2037,864,1,1,1,0.6216734636785832,0.095238095,0,0,1,0,0,0
4736,62,0,1,20211001,0,22,751.4,361,0,6,3,0,0,0,4,4,1,0,0,0,237,4,71,1457,104,1,3,1,0.7302750346927556,0.4864864864864864,24.9,0,0,0,1,0
4737,45,1,0,20210823,0,30,533.5,1034,0,0,1,0,0,0,0,1,0,0,0,0,1075,6,32.5,2804,40,1,2,0,0.4037139836439725,0.544250018,32.5,0,1,0,0,0
4738,35,0,0,20210928,0,36,524.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19.9,984,0,2,1,1,0,0.7297297297297298,11.7,0,1,0,0,0
4739,37,1,0,20210810,0,33,1066.9,0,1,0,0,5,3,0,0,0,0,0,0,0,0,2,34.2,2240,1024,2,0,1,0.4651703737416488,0.9795918367346936,32.9,0,1,0,0,0
4740,37,1,1,20211130,0,36,502.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.5,151,0,2,0,1,0,0.8611111111111109,20.5,0,1,0,0,0
4741,44,1,1,20211111,0,36,334.9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,7,1945,395,1,1,1,0.6664472010963489,0.074074074,0,0,1,0,0,0
4742,55,1,0,20211223,0,24,165.4,318,0,8,19,4,45,3,5,14,0,3,0,0,17,10,38.5,2822,854,1,4,1,0.4885996216956597,0.3966646154489142,78.7,0,0,1,0,0
4743,38,1,1,20210302,0,10,367.2,78,0,0,0,0,0,0,0,0,0,0,0,0,0,6,44.5,2201,375,1,4,0,0.2366423809657196,0.8468853283269369,133.4,0,1,0,0,0
4744,48,1,0,20210304,0,33,1259,48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.6,1239,461,1,0,0,1,0,0,0,1,0,0,0
4745,36,1,1,20210324,0,12,138.5,95,4,0,2,0,0,0,0,2,0,0,0,0,746,8,34.4,2171,277,3,2,1,0.5231365620189132,0.7414011482348174,25,0,1,0,0,0
4746,38,1,1,20211217,0,36,992.3,42,0,0,2,0,0,0,0,2,0,0,0,0,1629,1,36.6,2161,1023,1,0,0,1,0,0,0,1,0,0,0
4747,34,1,1,20210701,0,24,546.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.2,985,0,1,1,0,0,0.484375,11.2,0,1,0,0,0
4748,41,1,0,20210431,0,60,1215.2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,22.4,1460,367,1,0,1,1,0,0,0,1,0,0,0
4749,43,0,0,20210622,0,38,1075.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18.5,397,0,4,1,1,0,0.888304354,45,0,1,0,0,0
4750,47,0,1,20210610,0,31,1132.4,0,240,0,0,0,0,0,0,0,0,0,0,0,0,3,38.1,987,315,2,2,0,0.551959414,0.8648648648648649,38.1,0,1,0,0,0
4751,52,1,1,20210423,0,24,324.1,47,59,0,0,0,0,0,0,0,0,0,0,0,0,4,15,2103,24,2,2,0,0.2526708198690929,0.8333333333333335,0,0,1,0,0,0
4753,47,1,1,20211120,0,14,117.2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27.3,2394,1268,1,1,0,0.5048682047872046,0.5555555555555556,27.3,0,1,0,0,0
4754,37,1,0,20211124,0,12,586.1,16,0,3,3,0,0,0,0,6,0,0,0,0,666,4,64.2,1070,318,2,3,0,0.05171995,0.1603448147581806,0,0,0,1,0,0
4755,36,1,0,20211124,0,11,251.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59.8,293,0,2,0,1,0,0.75,59.8,0,1,0,0,0
4756,44,1,1,20211124,0,16,452.1,0,0,0,29,0,0,0,0,28,0,0,0,0,1211,3,42.3,4365,0,1,1,0,0,0,0,0,1,0,0,0
4758,41,1,1,20211105,0,30,1004.7,148,0,0,0,0,1,0,0,0,0,0,0,0,0,7,48.4,2360,138,3,1,1,0.5195536237572648,0.787533902,66.9,0,1,0,0,0
4759,49,1,0,20210408,0,10,202.5,147,0,0,11,0,0,0,0,11,0,0,0,0,982,5,43.9,2777,288,2,2,0,0.7478609613639516,0.04812577,0,0,1,0,0,0
4760,44,1,1,20210230,0,21,430.3,0,406,2,5,0,0,0,2,5,0,0,0,0,272,7,107,1851,273,2,2,1,0.5305895348702614,0.6255449076112899,70.9,0,0,1,0,0
4763,37,1,1,20211208,0,27,992.3,1,473,0,14,0,0,0,0,14,0,0,0,0,1500,4,49.8,2645,607,1,1,1,0.7274084241859452,0.6041666666666666,42.8,0,1,0,0,0
4764,40,1,1,20210417,0,26,860.8,0,0,2,27,0,0,0,2,27,0,0,0,0,384,5,30,2852,0,3,1,1,0,0.4499447140986186,47.5,0,0,1,0,0
4765,36,1,0,20211224,0,12,330.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18.6,1602,0,1,1,1,0,0.066666667,11.7,0,1,0,0,0
4766,34,1,1,20210822,0,12,88.9,902,0,17,13,14,28,0,5,16,0,7,0,0,283,4,22.2,2439,240,1,1,1,0.6250166190196659,0,0,0,0,0,1,0
4767,43,0,1,20210708,0,24,364.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50.1,2468,0,1,1,1,0,0.4710105619529734,19.7,0,1,0,0,0
4768,48,1,0,20211110,0,10,334.9,110,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.8,1319,207,1,0,1,1,0,0,0,1,0,0,0
4769,36,1,0,20211221,0,26,760.8,0,27,0,0,0,0,0,0,0,0,0,0,0,0,5,64.2,2247,1178,3,2,0,0.1840816534700529,0.4038787452894777,48.3,0,1,0,0,0
4770,38,1,1,20211001,0,30,170.8,30,188,0,12,6,59,0,0,11,0,1,0,0,1523,6,14.8,2353,682,1,1,1,0.8936079776393773,0.1621621621621621,0,0,1,0,0,0
4771,51,1,0,20211130,0,11,569.3,400,0,4,20,0,0,1,2,15,0,2,0,4,74,11,340.5,1694,120,2,4,1,0.3492552641837645,0.5216470658221927,92.5,0,0,1,0,0
4772,55,1,0,20211117,0,20,333.2,266,24,0,7,0,0,0,0,4,0,3,0,0,1599,3,6.1,2415,510,1,0,1,1,0,0,0,1,0,0,0
4773,36,1,0,20210511,0,17,985.4,132,0,0,0,4,0,0,0,0,0,0,0,0,0,6,635.3,2021,285,2,4,1,0.7044710187928249,0.6634560763940931,1,0,1,0,0,0
4774,58,1,0,20211125,0,24,736.8,16,0,1,3,0,0,0,1,3,0,0,0,0,300,4,65.8,2553,401,1,2,1,0.4539792701372288,0.2162162162162162,0,0,0,1,0,0
4775,48,1,0,20211008,0,12,426.9,73,59,0,0,0,0,0,0,0,0,0,0,0,0,7,50.2,3424,97,4,1,1,0.298555127,0.4152195378418564,81.2,0,1,0,0,0
4776,38,1,0,20210826,0,24,355.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,50.1,2108,0,1,0,1,0,0,0,0,1,0,0,0
4777,46,1,1,20210426,0,12,506.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,90,1491,393,1,1,1,0.7733431401294416,0.3513513513513513,0,0,1,0,0,0
4778,42,0,0,20211222,0,14,463.1,0,73,0,0,0,0,0,0,0,0,0,0,0,0,5,111.3,1695,673,3,2,0,0.4219325487625777,0.7714075302869267,101,0,1,0,0,0
4779,50,1,1,20210717,0,22,1092.6,808,0,0,4,0,0,0,0,0,0,0,0,4,739,1,30.2,2582,678,1,0,0,1,0,0,0,1,0,0,0
4780,41,1,0,20211120,0,11,368.4,81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,55.2,1173,744,1,2,1,0.6020284321476663,0.5135135135135135,9.5,0,1,0,0,0
4781,35,1,0,20210413,0,27,960,196,0,3,0,0,0,0,2,1,0,0,0,0,210,1,30.6,1298,160,1,0,0,1,0,0,0,0,1,0,0
4782,58,1,0,20211214,0,23,517.6,30,0,0,10,0,12,0,0,7,0,3,0,0,1101,9,78.9,3086,775,1,1,1,0.4647888952324547,0.2539325551254293,78.9,0,1,0,0,0
4783,41,1,1,20211025,0,18,341.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27.2,592,0,2,1,0,0,0.3984926285215461,15.9,0,1,0,0,0
4784,52,0,1,20211112,0,33,167.4,0,181,1,0,0,0,0,1,0,0,0,0,0,468,3,26.2,2296,318,1,1,0,1,0,0,0,0,1,0,0
4785,43,1,1,20210229,0,24,709.9,0,595,1,2,0,0,0,0,3,0,0,0,0,638,3,11.2,1471,605,2,1,1,0.682531969,0.6166865549490451,5.1,0,0,1,0,0
4787,36,0,0,20211028,0,22,1024.7,98,0,4,0,0,0,0,2,1,0,1,0,0,435,3,75.9,4700,400,3,0,1,0.1252872009446488,0.8055555555555555,151.7,0,0,0,1,0
4788,55,0,1,20210909,0,12,349.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,39.1,674,0,1,3,1,0,0.5507927,57,0,1,0,0,0
4789,48,1,1,20210722,0,20,1092.6,135,16,9,15,0,0,0,0,4,0,8,0,2,383,4,28,1701,312,2,0,1,0.8193080296606509,0.7567567567567567,15.9,0,0,0,0,1
4790,54,0,0,20211226,0,60,826.9,0,23,0,0,2,0,0,0,0,0,0,0,0,0,6,80.2,1907,103,1,3,1,0.4238915089062443,0.5264892455088722,139.3,0,1,0,0,0
4791,52,1,0,20210728,0,30,728.4,26,157,0,0,0,0,0,0,0,0,0,0,0,0,6,56.8,2096,728,3,2,1,0.3382027521052562,0.4849979406124067,25.4,0,1,0,0,0
4792,46,1,0,20211130,0,24,954.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34.9,564,0,1,1,1,0,0.25,34.9,0,1,0,0,0
4793,37,1,1,20210230,0,12,322.7,70,0,0,9,0,0,0,0,9,0,0,0,0,1217,3,41.1,3265,1003,1,2,1,0.4909851824331844,0.4054054054054054,0,0,1,0,0,0
4794,44,0,0,20211209,0,12,223.3,0,0,0,15,0,3,0,0,15,0,0,0,0,1809,3,24.4,2928,1102,1,0,1,0.4802710064306049,0.06122449,0,0,1,0,0,0
4795,51,0,1,20210717,0,29,271.3,196,0,0,0,8,20,0,0,0,0,0,0,0,0,4,21.3,1083,802,3,2,1,0.034160389,0.5391295036541242,31.1,0,1,0,0,0
4796,56,1,1,20211217,0,12,909.6,0,0,0,16,0,1,0,0,13,0,3,0,0,2026,6,76,3316,341,3,2,1,0.2976493562156247,0.7874031723878276,79.1,0,1,0,0,0
4798,36,1,0,20211014,0,36,1024.7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.3,510,117,2,1,0,0.5137581660949325,0.6666666666666666,0,0,1,0,0,0
4801,56,0,1,20210308,0,12,629.5,367,0,0,0,0,0,0,0,0,0,0,0,0,0,6,169.9,2502,85,1,2,1,0.6849935321449622,0.061377266,0,0,1,0,0,0
4802,58,0,0,20210218,0,14,1075.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50.9,304,0,2,0,0,0,0.7027027027027026,50.9,0,1,0,0,0
4803,38,0,0,20211004,0,24,512.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,61.7,705,0,1,2,0,0,0.3703358267280638,0,0,1,0,0,0
4804,41,1,0,20210228,0,12,537.8,0,0,0,3,0,0,0,0,3,0,0,0,0,3223,4,1146.9,4032,0,1,2,0,0,0.1917808219178082,40.2,0,1,0,0,0
4805,43,0,0,20210819,0,12,124.5,11,0,5,0,3,10,2,3,0,0,0,0,0,80,4,14.5,984,22,3,2,1,0.010469916,0.7255171493728596,32.1,0,0,1,0,0
4806,40,1,1,20211209,0,21,992.3,0,0,16,1,0,0,4,7,6,0,0,0,0,15,4,43.7,1078,0,3,2,0,0,0.5850869746031505,35.9,0,0,1,0,0
4807,44,1,1,20211110,0,10,535.8,0,0,4,0,10,16,0,0,2,0,0,0,0,633,5,546.3,1868,956,1,3,1,0.447103423,0.4241893608282758,117.9,0,0,1,0,0
4809,46,1,1,20210227,0,22,645.4,0,9,1,13,6,10,0,0,13,0,0,0,0,697,8,44.4,2550,545,3,1,1,0.041742619,0.5521255334679185,119.1,0,0,1,0,0
4811,37,1,1,20210907,0,16,227.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,584,0,1,1,0,0,0,0,0,1,0,0,0
4812,68,1,0,20210704,0,12,1092.6,37,0,0,0,0,0,0,0,0,0,0,0,0,0,3,76.9,1315,294,2,1,1,0.7915974468088147,0.1666666666666666,0,0,1,0,0,0
4813,60,0,0,20210514,0,17,490.8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,13.6,1101,325,1,0,1,1,0,0,0,1,0,0,0
4814,69,1,0,20210524,0,18,647.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25.5,473,0,1,3,0,0,0.559783247,0,0,1,0,0,0
4815,42,1,1,20210621,0,14,1056.9,88,0,0,0,0,0,0,0,0,0,0,0,0,0,10,558.5,2697,581,3,2,1,0.5138387565361169,0.6422496103518874,172.4,0,1,0,0,0
4816,34,0,1,20211125,0,11,197.6,13,0,17,54,0,7,0,3,38,2,22,0,0,300,2,40.1,2307,394,1,0,1,0.1118723710304544,0.3688524590163934,40.1,0,0,0,1,0
4817,47,1,0,20211103,0,18,837.2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,29.5,2338,1251,2,0,1,0.5831904955995456,0.5416666666666667,0,0,1,0,0,0
4818,58,0,1,20211211,0,20,744.2,69,0,0,1,10,8,0,0,1,0,0,0,0,893,2,8.6,1858,693,1,0,1,1,0,0,0,1,0,0,0
4819,47,0,1,20211109,0,12,1004.7,566,0,1,1,0,0,0,0,1,0,0,0,1,405,6,951.5,1517,405,1,3,1,0.4485637422010902,0.2702702702702703,0,0,0,0,0,1
4820,38,0,1,20210216,0,17,150.6,0,0,9,23,0,0,4,5,23,0,0,0,0,16,1,26.5,3769,0,1,0,0,0,0.136986301,0,0,0,1,0,0
4821,61,1,0,20211124,0,11,418.6,0,0,0,0,3,17,0,0,0,0,0,0,0,0,4,39.8,3812,0,2,2,1,0,0.4807569941669172,6.3,0,1,0,0,0
4822,77,1,0,20211015,0,20,768.5,620,6,0,0,3,2,0,0,0,0,0,0,0,0,8,38.8,4546,533,1,2,1,0.135653096,0.2162162162162162,0,0,1,0,0,0
4823,72,1,0,20210711,0,36,546.3,95,4,0,20,0,0,0,0,12,0,1,0,2,1048,5,66,2639,805,1,2,1,0.9417882225164244,0.375869421,0,0,1,0,0,0
4824,37,1,1,20210222,0,20,215.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,2750,924,1,0,0,1,0,0,0,1,0,0,0
4826,34,0,0,20211212,0,24,496.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.4,421,0,1,1,0,0,0.7704918032786886,25.4,0,1,0,0,0
4827,58,0,1,20210311,0,12,629.5,22,23,2,0,0,0,0,0,2,0,0,0,0,619,3,22.6,1559,159,2,0,1,0.951828666,0.7500000000000001,0,0,0,1,0,0
4828,38,1,1,20211006,0,36,341.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,39.2,849,0,1,2,0,0,0.593911735,39.2,0,1,0,0,0
4829,47,1,1,20211221,0,20,330.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42.6,1477,382,1,0,0,1,0,0,0,1,0,0,0
4830,50,0,1,20211029,0,12,273.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.7,687,0,1,1,1,0,0.8424657534246575,20.7,0,1,0,0,0
4831,37,0,0,20210412,0,11,607.6,132,0,1,0,0,0,0,1,0,0,0,0,0,280,1,7.1,706,209,1,1,0,1,0,0,0,0,1,0,0
4832,58,1,1,20211012,0,18,683.1,121,0,0,0,0,0,0,0,0,0,0,0,0,0,2,38.9,2198,988,1,0,1,1,0,0,0,1,0,0,0
4833,34,0,1,20210921,0,12,1049.8,0,0,2,0,0,0,1,1,0,0,0,0,0,21,1,36.8,3483,0,1,0,0,0,0.2054794520547945,36.8,0,0,1,0,0
4834,62,1,1,20211106,0,18,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44.7,1296,718,1,0,0,1,0,0,0,1,0,0,0
4835,52,1,0,20210808,0,24,675.7,63,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50.3,2000,34,1,0,1,1,0,0,0,1,0,0,0
4836,39,0,1,20210825,0,18,177.8,406,0,7,3,6,38,1,2,1,2,3,0,1,178,9,53.2,3317,280,3,2,1,0.4183337905002885,0.5316725894421807,108.9,0,0,0,1,0
4837,35,1,0,20210517,0,12,98.2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,228.9,1308,575,1,0,0,1,0,0,0,1,0,0,0
4838,49,1,1,20210322,0,24,419.7,14,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26.3,2198,1088,1,0,1,1,0,0,0,1,0,0,0
4839,35,1,1,20210401,0,44,405.1,51,0,0,0,0,1,0,0,0,0,0,0,0,0,5,45.9,2345,270,1,2,1,0.4774876408469327,0.5613712374526304,0,0,1,0,0,0
4841,41,0,1,20210711,0,19,182.1,17,571,2,0,0,0,0,1,0,1,0,0,0,257,7,72.1,3722,227,2,4,1,0.3721201006737683,0.4719328906387479,0,0,0,0,1,0
4842,59,1,0,20211113,0,60,837.2,15,0,1,0,5,0,0,1,0,0,0,0,0,321,2,24.6,1459,349,1,1,1,0.8432173605901737,0.4,0,0,0,1,0,0
4843,38,1,1,20211124,0,17,413.6,0,17,0,0,0,0,0,0,0,0,0,0,0,0,4,25.8,2027,948,3,1,0,0.2089160076427623,0.8216093615313197,56.9,0,1,0,0,0
4844,40,1,0,20210523,0,10,111.9,0,0,0,24,0,0,0,0,8,0,5,0,10,2124,1,14.9,3594,0,1,0,0,0,0,0,0,1,0,0,0
4845,71,0,1,20210311,0,21,839.3,0,83,0,0,1,1,0,0,0,0,0,0,0,0,7,41.6,5389,396,3,2,1,0.3188480930462238,0.4474722979131191,0,0,1,0,0,0
